Code-mehvar,Name-Mehvar,Ostan,origin,destination,orgin_en,destination_en,filename
143275,نيزار - قم (کارخانه سيمان),14 Qom,نیزار,قم,NIZAR,GhM,Daily 143275 نيزار - قم (کارخانه سيمان)
143301,جمکران - کوه خضر,14 Qom,جمکران,کوهخضر,JMKRAN,KVHKhZR,Daily 143301 جمکران - کوه خضر
143351,کوه خضر - جمکران,14 Qom,کوهخضر,جمکران,KVHKhZR,JMKRAN,Daily 143351 کوه خضر - جمکران
149905,قم - جعفريه (دوربين),14 Qom,قم,جعفریه,GhM,JAFRIH,Daily 149905 قم - جعفريه (دوربين)
149955,جعفريه - قم (دوربين),14 Qom,جعفریه,قم,JAFRIH,GhM,Daily 149955 جعفريه - قم (دوربين)
153101,جاده قديم قزوين - رشت (کوهين - لوشان),15 Qazvin,قزوین,رشت,GhZVIN,RShT,Daily 153101 جاده قديم قزوين - رشت (کوهين - لوشان)
153103,جاده قديم قزوين - کرج (قزوين - آبيک),15 Qazvin,قزوین,کرج,GhZVIN,KRJ,Daily 153103 جاده قديم قزوين - کرج (قزوين - آبيک)
153104,آزادراه قزوين - زنجان (تاکستان - مرز استان),15 Qazvin,قزوین,زنجان,GhZVIN,ZNJAN,Daily 153104 آزادراه قزوين - زنجان (تاکستان - مرز استان)
153105,آزادراه قزوين - رشت (قزوين - محمودآباد),15 Qazvin,قزوین,رشت,GhZVIN,RShT,Daily 153105 آزادراه قزوين - رشت (قزوين - محمودآباد)
153106,آزادراه قزوين - رشت (محمودآباد - کوهين),15 Qazvin,قزوین,رشت,GhZVIN,RShT,Daily 153106 آزادراه قزوين - رشت (محمودآباد - کوهين)
153107,آزادراه قزوين - رشت (کوهين - مرز استان),15 Qazvin,قزوین,رشت,GhZVIN,RShT,Daily 153107 آزادراه قزوين - رشت (کوهين - مرز استان)
153110,آزادراه قزوين - کرج (عوارضي 2 قزوين),15 Qazvin,قزوین,کرج,GhZVIN,KRJ,Daily 153110 آزادراه قزوين - کرج (عوارضي 2 قزوين)
153111,آزادراه قزوين - کرج (آبيک),15 Qazvin,قزوین,کرج,GhZVIN,KRJ,Daily 153111 آزادراه قزوين - کرج (آبيک)
153113,آزادراه قزوين - زنجان (تاکستان),15 Qazvin,قزوین,زنجان,GhZVIN,ZNJAN,Daily 153113 آزادراه قزوين - زنجان (تاکستان)
153114,آزادراه قزوين - کرج (3کيلومتر مانده به عوارضي 1 قزوين),15 Qazvin,قزوین,کرج,GhZVIN,KRJ,Daily 153114 آزادراه قزوين - کرج (3کيلومتر مانده به عوارضي 1 قزوين)
153115,جاده قديم قزوين - کرج (بيدستان),15 Qazvin,قزوین,کرج,GhZVIN,KRJ,Daily 153115 جاده قديم قزوين - کرج (بيدستان)
153122,آزادراه قزوين - زنجان (کنارگذر قزوين),15 Qazvin,قزوین,زنجان,GhZVIN,ZNJAN,Daily 153122 آزادراه قزوين - زنجان (کنارگذر قزوين)
153123,قزوين - معلم کلايه,15 Qazvin,قزوین,معلمکلایه,GhZVIN,MALMKLAIH,Daily 153123 قزوين - معلم کلايه
153136,آزادراه قزوين - آبيک (عوارضي 1 قزوين),15 Qazvin,قزوین,آبیک,GhZVIN,ABIK,Daily 153136 آزادراه قزوين - آبيک (عوارضي 1 قزوين)
153138,شهر صنعتي البرز - آبيک (قبل از عوارضي2),15 Qazvin,شهرصنعتیالبرز,آبیک,ShHRSNATIALBRZ,ABIK,Daily 153138 شهر صنعتي البرز - آبيک (قبل از عوارضي2)
153140,قزوين - بهرام آباد,15 Qazvin,قزوین,بهرامآباد,GhZVIN,BHRAMABAD,Daily 153140 قزوين - بهرام آباد
153141,آوج - رزن (سلطانبلاغ),15 Qazvin,آوج,رزن,AVJ,RZN,Daily 153141 آوج - رزن (سلطانبلاغ)
153151,جاده قديم رشت - قزوين (لوشان - کوهين),15 Qazvin,رشت,قزوین,RShT,GhZVIN,Daily 153151 جاده قديم رشت - قزوين (لوشان - کوهين)
153153,جاده قديم کرج - قزوين (آبيک - قزوين),15 Qazvin,کرج,قزوین,KRJ,GhZVIN,Daily 153153 جاده قديم کرج - قزوين (آبيک - قزوين)
153155,آزادراه رشت - قزوين (محمودآباد - قزوين),15 Qazvin,رشت,قزوین,RShT,GhZVIN,Daily 153155 آزادراه رشت - قزوين (محمودآباد - قزوين)
153156,آزادراه رشت - قزوين (کوهين - محمودآباد),15 Qazvin,رشت,قزوین,RShT,GhZVIN,Daily 153156 آزادراه رشت - قزوين (کوهين - محمودآباد)
153157,آزادراه رشت - قزوين (مرز استان - کوهين),15 Qazvin,رشت,قزوین,RShT,GhZVIN,Daily 153157 آزادراه رشت - قزوين (مرز استان - کوهين)
153160,آزادراه کرج - قزوين (عوارضي 2 قزوين),15 Qazvin,کرج,قزوین,KRJ,GhZVIN,Daily 153160 آزادراه کرج - قزوين (عوارضي 2 قزوين)
153161,آزادراه کرج - قزوين (آبيک),15 Qazvin,کرج,قزوین,KRJ,GhZVIN,Daily 153161 آزادراه کرج - قزوين (آبيک)
153163,آزادراه زنجان - قزوين (تاکستان),15 Qazvin,زنجان,قزوین,ZNJAN,GhZVIN,Daily 153163 آزادراه زنجان - قزوين (تاکستان)
153164,آزادراه کرج - قزوين (3کيلومتر بعد از عوارضي1 قزوين),15 Qazvin,کرج,قزوین,KRJ,GhZVIN,Daily 153164 آزادراه کرج - قزوين (3کيلومتر بعد از عوارضي1 قزوين)
153165,جاده قديم کرج - قزوين (بيدستان),15 Qazvin,کرج,قزوین,KRJ,GhZVIN,Daily 153165 جاده قديم کرج - قزوين (بيدستان)
153172,آزادراه زنجان - قزوين (کنارگذر قزوين),15 Qazvin,زنجان,قزوین,ZNJAN,GhZVIN,Daily 153172 آزادراه زنجان - قزوين (کنارگذر قزوين)
153173,معلم کلايه - قزوين,15 Qazvin,معلمکلایه,قزوین,MALMKLAIH,GhZVIN,Daily 153173 معلم کلايه - قزوين
153186,آزادراه آبيک - قزوين (عوارضي 1 قزوين),15 Qazvin,آبیک,قزوین,ABIK,GhZVIN,Daily 153186 آزادراه آبيک - قزوين (عوارضي 1 قزوين)
153190,بهرام آباد - قزوين,15 Qazvin,بهرامآباد,قزوین,BHRAMABAD,GhZVIN,Daily 153190 بهرام آباد - قزوين
153191,رزن - آوج (سلطانبلاغ),15 Qazvin,رزن,آوج,RZN,AVJ,Daily 153191 رزن - آوج (سلطانبلاغ)
153201,قزوين - بوئين‌زهرا,15 Qazvin,قزوین,بوئینزهرا,GhZVIN,BVIINZHRA,Daily 153201 قزوين - بوئين‌زهرا
153202,بوئين‌زهرا - ساوه,15 Qazvin,بوئینزهرا,ساوه,BVIINZHRA,SAVH,Daily 153202 بوئين‌زهرا - ساوه
153207,بوئين‌زهرا - دانسفهان,15 Qazvin,بوئینزهرا,دانسفهان,BVIINZHRA,DANSFHAN,Daily 153207 بوئين‌زهرا - دانسفهان
153208,تاکستان - دانسفهان,15 Qazvin,تاکستان,دانسفهان,TAKSTAN,DANSFHAN,Daily 153208 تاکستان - دانسفهان
153221,بوئين زهرا - اشتهارد,15 Qazvin,بوئینزهرا,اشتهارد,BVIINZHRA,AShTHARD,Daily 153221 بوئين زهرا - اشتهارد
153251,بوئين‌زهرا - قزوين,15 Qazvin,بوئینزهرا,قزوین,BVIINZHRA,GhZVIN,Daily 153251 بوئين‌زهرا - قزوين
153252,ساوه - بوئين‌زهرا,15 Qazvin,ساوه,بوئینزهرا,SAVH,BVIINZHRA,Daily 153252 ساوه - بوئين‌زهرا
153257,دانسفهان - بوئين‌زهرا (متناظر توزين),15 Qazvin,دانسفهان,بوئینزهرا,DANSFHAN,BVIINZHRA,Daily 153257 دانسفهان - بوئين‌زهرا (متناظر توزين)
153258,دانسفهان - تاکستان,15 Qazvin,دانسفهان,تاکستان,DANSFHAN,TAKSTAN,Daily 153258 دانسفهان - تاکستان
153271,اشتهارد - بوئين زهرا,15 Qazvin,اشتهارد,بوئینزهرا,AShTHARD,BVIINZHRA,Daily 153271 اشتهارد - بوئين زهرا
153303,خرمدشت - آوج (سه‌راه رحيم‌آباد - آوج),15 Qazvin,خرمدشت,آوج,KhRMDShT,AVJ,Daily 153303 خرمدشت - آوج (سه‌راه رحيم‌آباد - آوج)
153306,جاده قديم تاکستان - ابهر (تاکستان - ضياآباد),15 Qazvin,تاکستان,ابهر,TAKSTAN,ABHR,Daily 153306 جاده قديم تاکستان - ابهر (تاکستان - ضياآباد)
153307,تاکستان - خرمدشت,15 Qazvin,تاکستان,خرمدشت,TAKSTAN,KhRMDShT,Daily 153307 تاکستان - خرمدشت
153310,خرمدشت - ضياآباد,15 Qazvin,خرمدشت,ضیاآباد,KhRMDShT,ZIAABAD,Daily 153310 خرمدشت - ضياآباد
153353,آوج - خرمدشت (آوج - سه‌راهي رحيم‌آباد),15 Qazvin,آوج,خرمدشت,AVJ,KhRMDShT,Daily 153353 آوج - خرمدشت (آوج - سه‌راهي رحيم‌آباد)
153356,جاده قديم ابهر - تاکستان (ضياآباد - تاکستان),15 Qazvin,ابهر,تاکستان,ABHR,TAKSTAN,Daily 153356 جاده قديم ابهر - تاکستان (ضياآباد - تاکستان)
153357,خرمدشت - تاکستان,15 Qazvin,خرمدشت,تاکستان,KhRMDShT,TAKSTAN,Daily 153357 خرمدشت - تاکستان
153360,ضياآباد - خرمدشت,15 Qazvin,ضیاآباد,خرمدشت,ZIAABAD,KhRMDShT,Daily 153360 ضياآباد - خرمدشت
153402,آبيک- زياران,15 Qazvin,آبیک,زیاران,ABIK,ZIARAN,Daily 153402 آبيک- زياران
153403,آبيک - طالقان,15 Qazvin,آبیک,طالقان,ABIK,TALGhAN,Daily 153403 آبيک - طالقان
153452,زياران- آبيک,15 Qazvin,زیاران,آبیک,ZIARAN,ABIK,Daily 153452 زياران- آبيک
153453,طالقان - آبيک,15 Qazvin,طالقان,آبیک,TALGhAN,ABIK,Daily 153453 طالقان - آبيک
153454,آزادراه چرم شهر - آبيک (آبيک),15 Qazvin,چرمشهر,آبیک,ChRMShHR,ABIK,Daily 153454 آزادراه چرم شهر - آبيک (آبيک)
163101,ساري - کياسر (شکتا),16 Mazandaran,ساری,کیاسر,SARI,KIASR,Daily 163101 ساري - کياسر (شکتا)
163102,ساري - قائمشهر,16 Mazandaran,ساری,قائمشهر,SARI,GhAIMShHR,Daily 163102 ساري - قائمشهر
163104,خزرآباد - ساري,16 Mazandaran,خزرآباد,ساری,KhZRABAD,SARI,Daily 163104 خزرآباد - ساري
163106,سمنان - کياسر,16 Mazandaran,سمنان,کیاسر,SMNAN,KIASR,Daily 163106 سمنان - کياسر
163107,فيروزکوه - قائمشهر (گدوک - ورسک),16 Mazandaran,فیروزکوه,قائمشهر,FIRVZKVH,GhAIMShHR,Daily 163107 فيروزکوه - قائمشهر (گدوک - ورسک)
163110,ساري - کياسر (گرماب),16 Mazandaran,ساری,کیاسر,SARI,KIASR,Daily 163110 ساري - کياسر (گرماب)
163111,ساري - کياسر (کياده),16 Mazandaran,ساری,کیاسر,SARI,KIASR,Daily 163111 ساري - کياسر (کياده)
163151,کياسر - ساري (شکتا),16 Mazandaran,کیاسر,ساری,KIASR,SARI,Daily 163151 کياسر - ساري (شکتا)
163152,قائمشهر - ساري,16 Mazandaran,قائمشهر,ساری,GhAIMShHR,SARI,Daily 163152 قائمشهر - ساري
163153,نکا - ساري (متناظر توزين),16 Mazandaran,نکا,ساری,NKA,SARI,Daily 163153 نکا - ساري (متناظر توزين)
163154,ساري - خزرآباد,16 Mazandaran,ساری,خزرآباد,SARI,KhZRABAD,Daily 163154 ساري - خزرآباد
163156,کياسر - سمنان,16 Mazandaran,کیاسر,سمنان,KIASR,SMNAN,Daily 163156 کياسر - سمنان
163157,قائمشهر - فيروزکوه (ورسک - گدوک),16 Mazandaran,قائمشهر,فیروزکوه,GhAIMShHR,FIRVZKVH,Daily 163157 قائمشهر - فيروزکوه (ورسک - گدوک)
163160,کياسر - ساري (گرماب),16 Mazandaran,کیاسر,ساری,KIASR,SARI,Daily 163160 کياسر - ساري (گرماب)
163161,کياسر - ساري (کياده),16 Mazandaran,کیاسر,ساری,KIASR,SARI,Daily 163161 کياسر - ساري (کياده)
163201,بابل - آمل,16 Mazandaran,بابل,آمل,BABL,AML,Daily 163201 بابل - آمل
163203,جاده قديم بابل - آمل,16 Mazandaran,بابل,آمل,BABL,AML,Daily 163203 جاده قديم بابل - آمل
163204,گتاب - بابل,16 Mazandaran,گتاب,بابل,GTAB,BABL,Daily 163204 گتاب - بابل
163205,آمل - محمودآباد,16 Mazandaran,آمل,محمودآباد,AML,MHMVDABAD,Daily 163205 آمل - محمودآباد
163206,بابلسر - زرگرشهر,16 Mazandaran,بابلسر,زرگرشهر,BABLSR,ZRGRShHR,Daily 163206 بابلسر - زرگرشهر
163207,رودهن - آمل (پارک جنگلي آمل - آمل) (متناظر توزين),16 Mazandaran,رودهن,آمل,RVDHN,AML,Daily 163207 رودهن - آمل (پارک جنگلي آمل - آمل) (متناظر توزين)
163208,رودهن - آمل (پلور - گزنک),16 Mazandaran,رودهن,آمل,RVDHN,AML,Daily 163208 رودهن - آمل (پلور - گزنک)
163212,آمل - رودهن (پارک جنگلي - سه راه سنگچال),16 Mazandaran,آمل,رودهن,AML,RVDHN,Daily 163212 آمل - رودهن (پارک جنگلي - سه راه سنگچال)
163213,آمل - رودهن (سه راه سنگچال - شاه زيد),16 Mazandaran,آمل,رودهن,AML,RVDHN,Daily 163213 آمل - رودهن (سه راه سنگچال - شاه زيد)
163214,آمل - رودهن (شاه زيد - سه راه بلده),16 Mazandaran,آمل,رودهن,AML,RVDHN,Daily 163214 آمل - رودهن (شاه زيد - سه راه بلده)
163215,آمل - رودهن (سه راه بلده - پنجاب),16 Mazandaran,آمل,رودهن,AML,RVDHN,Daily 163215 آمل - رودهن (سه راه بلده - پنجاب)
163216,آمل - رودهن (پنجاب - گزنک),16 Mazandaran,آمل,رودهن,AML,RVDHN,Daily 163216 آمل - رودهن (پنجاب - گزنک)
163221,رودهن -آمل ( امامزاده هاشم- پلور),16 Mazandaran,رودهن,آمل,RVDHN,AML,Daily 163221 رودهن -آمل ( امامزاده هاشم- پلور)
163237,بهنمیر--جویبار,16 Mazandaran,بهنمیر,#NAME?,BHNMIR,#NAME?,Daily 163237 بهنمیر--جویبار
163238,چمستان-آمل,16 Mazandaran,چمستان,آمل,ChMSTAN,AML,Daily 163238 چمستان-آمل
163239,نور-چمستان,16 Mazandaran,نور,چمستان,NVR,ChMSTAN,Daily 163239 نور-چمستان
163251,آمل - بابل,16 Mazandaran,آمل,بابل,AML,BABL,Daily 163251 آمل - بابل
163253,جاده قديم آمل - بابل,16 Mazandaran,آمل,بابل,AML,BABL,Daily 163253 جاده قديم آمل - بابل
163254,بابل - گتاب,16 Mazandaran,بابل,گتاب,BABL,GTAB,Daily 163254 بابل - گتاب
163255,محمودآباد - آمل,16 Mazandaran,محمودآباد,آمل,MHMVDABAD,AML,Daily 163255 محمودآباد - آمل
163256,زرگرشهر - بابلسر,16 Mazandaran,زرگرشهر,بابلسر,ZRGRShHR,BABLSR,Daily 163256 زرگرشهر - بابلسر
163257,آمل - رودهن (آمل - پارک جنگلي آمل),16 Mazandaran,آمل,رودهن,AML,RVDHN,Daily 163257 آمل - رودهن (آمل - پارک جنگلي آمل)
163258,آمل - رودهن (گزنک - پلور),16 Mazandaran,آمل,رودهن,AML,RVDHN,Daily 163258 آمل - رودهن (گزنک - پلور)
163262,رودهن - آمل (سه راه سنگچال - پارک جنگلي),16 Mazandaran,رودهن,آمل,RVDHN,AML,Daily 163262 رودهن - آمل (سه راه سنگچال - پارک جنگلي)
163263,رودهن - آمل (شاه زيد - سه راه سنگچال),16 Mazandaran,رودهن,آمل,RVDHN,AML,Daily 163263 رودهن - آمل (شاه زيد - سه راه سنگچال)
